GLN_GUNCEL;BARKOD_GUNCEL;ADET;MF
8680001184132;8699546095100;2;0
8680001208449;8699546098248;3;0
8680001368204;8699546070879;5;0
8680001125265;8699546095131;1;0
8680001474615;8699546095131;1;0
8680001474615;8699546575893;3;0
8680001277698;8699546085767;20;1
8680001401338;8699546575893;10;1
8680001102488;8699546099429;10;0
8680001519224;8699546095100;10;0
8680001207688;8699546099429;30;0
8680001249046;8699546385492;10;0
8680001521838;8699546070879;3;0
8680001630325;8699546095100;10;0
8680001630325;8699546705757;10;0
8680001630325;8699546080274;10;0
8680001630325;8699546099429;20;0
8680001180806;8699546095131;1;0
8680001372126;8699546755714;2;0
8680001533565;8699546755714;2;0
8680001278923;8699546755714;2;0
8680001153497;8699546575893;5;0
8680001433889;8699546385492;10;0
8680001433889;8699546085767;20;1
8680001235582;8699546370412;15;1
8680001680603;8699546755714;2;0
8680001250141;8699546095131;1;0
8680001460847;8699546705795;20;1
8680001350766;8699546070879;10;0
8680001175130;8699546080274;10;0
8680001210770;8699546351411;2;0
8680001337996;8699546755714;2;0
8680001182947;8699546070879;10;0
8680001182947;8699546755141;10;0
8680001361403;8699546705795;10;0
8680001361403;8699546705801;10;0
8680001417117;8699546578078;1;0
8680001335862;8699546755714;2;0
8680001260270;8699546070879;10;0
8680001625277;8699546705795;2;0
8680001622214;8699546355174;10;1
8680001175130;8699546095131;1;0
8680001385294;8699546705757;5;0
8680001697434;8699546015634;1;0
8680001697069;8699546070879;5;0
8680001206148;8699546095131;1;0
8680001137602;8699546095131;1;0
8680001158690;8699546095131;1;0
8680001314522;8699546705795;10;0
8680001226962;8699546095131;1;0
8680001697427;8699546010028;60;3
8680001253470;8699546095131;1;0
8680001227525;8699546095131;1;0
8680001697069;8699546015634;3;0
8680001214327;8699546085767;5;0
8680001697069;8699546095933;5;0
8680001128419;8699546095131;1;0
8680001629053;8699546095131;1;0
8680001648511;8699546385492;20;0
8680001697434;8699546095100;2;0
8680001697434;8699546099429;2;0
8680001571314;8699546085767;20;1
8680001532315;8699546015610;20;1
8680001697434;8699546098248;2;0
8680001227419;8699546070879;10;0
8680001347544;8699546080045;1;0
8680001408207;8699546015610;20;1
8680001408207;8699546705795;20;1
8680001536191;8699546578078;1;0
8680001561230;8699546755141;5;0
8680001157389;8699546015597;20;1
8680001454464;8699546095131;1;0
8680001156788;8699546095131;1;0
8680001287147;8699546099429;5;0
8680001206728;8699546095131;1;0
8680001178438;8699546705795;20;1
8680001697427;8699546370412;15;1
8680001318643;8699546099429;10;0
8680001150939;8699546095131;1;0
8680001257799;8699546095131;1;0
8680001298204;8699546080274;5;0
8680001198580;8699546385492;10;0
8680001619641;8699546755141;10;0
8680001416998;8699546755141;5;0
8680001279241;8699546095131;1;0
8680001655205;8699546755141;5;0
8680001186280;8699546095131;1;0
8680001631780;8699546015597;20;1
8680001432820;8699546095131;1;0
8680001141432;8699546095131;1;0
8680001125012;8699546095131;1;0
8680001129256;8699546095131;1;0
8680001697144;8699546070879;5;0
8680001697144;8699546705795;20;1
8680001697144;8699546705757;2;0
8680001697144;8699546085767;20;1
8680001697144;8699546080274;20;1
8680001254033;8699546080274;1;0
8680001231591;8699546095100;20;0
8680001231591;8699546099429;20;0
8680001674541;8699546070879;10;0
8680001239863;8699546070879;5;0
8680001474516;8699546115198;3;0
8680001477203;8699546070879;10;0
8680001435937;8699546070879;10;0
8680001189816;8699546095131;1;0
8680001291762;8699546755141;1;0
8680001221462;8699546578078;1;0
8680001249046;8699546115198;5;0
8680001476947;8699546115198;5;0
8680001108510;8699546095131;1;0
8680001125265;8699546385492;5;0
8680001208364;8699546010011;2;0
8680001266593;8699546099429;5;0
8680001493739;8699546070879;10;0
8680001221462;8699546650057;1;0
8680001538003;8699546085767;20;1
8680001250479;8699546755141;5;0
8680001191017;8699546578078;1;0
8680001191017;8699546578085;1;0
8680001148264;8699546015597;3;0
8680001313792;8699546070879;10;0
8680001166343;8699546010028;10;0
8680001166343;8699546010011;10;0
8680001602377;8699546099429;15;0
8680001151295;8699546705795;20;1
8680001433889;8699546095100;5;0
8680001185580;8699546080274;5;0
8680001239993;8699546070879;10;0
8680001239993;8699546755141;2;0
8680001506644;8699546115198;2;0
8680001231973;8699546115198;5;0
8680001144983;8699546755141;10;0
8680001143214;8699546090396;1;0
8680001433889;8699546755714;2;0
8680001605446;8699546070879;10;0
8680001453757;8699546755714;2;0
8680001237357;8699546015610;20;1
8680001636280;8699546575893;3;0
8680001207374;8699546085767;20;1
8680001302031;8699546090396;2;0
8680001118328;8699546070879;5;0
8680001245284;8699546115198;5;0
8680001603282;8699546090396;1;0
8680001213559;8699546099429;10;0
8680001130092;8699546755714;2;0
8680001297382;8699546015610;5;0
8680001293254;8699546355174;10;1
8680001497416;8699546015597;20;1
8680001319831;8699546020478;10;1
8680001214549;8699546015610;2;0
8680001445837;8699546385492;5;0
8680001250431;8699546241231;1;0
8680001250431;8699546020447;24;2
8680001423316;8699546015610;20;1
8680001296552;8699546705757;5;0
8680001397327;8699546755714;1;0
8680001142705;8699546099429;10;0
8680001689699;8699546010028;60;3
8680001689699;8699546010011;60;3
8680001250745;8699546115198;20;0
8680001285976;8699546351411;1;0
8680001232017;8699546070879;10;0
8680001305384;8699546095131;1;0
8680001305384;8699546091959;5;0
8680001505241;8699546070879;10;0
8680001136711;8699546070879;3;0
8680001118144;8699546080045;1;0
8680001207725;8699546705801;2;0
8680001205417;8699546099429;20;0
8680001180974;8699546010011;60;3
8680001322831;8699546095100;8;0
8680001296552;8699546705757;5;0
8680001426645;8699546010011;2;0
8680001206131;8699546575893;10;1
8680001452453;8699546755141;1;0
8680001630837;8699546095131;1;0
8680001636341;8699546095131;1;0
8680001636341;8699546355174;10;1
8680001697458;8699546095100;2;0
8680001697458;8699546358625;15;1
8680001340453;8699546755141;2;0
8680001225149;8699546755141;1;0
8680001271443;8699546095131;1;0
8680001225019;8699546705795;3;0
8680001497416;8699546755141;1;0
8680001458349;8699546755714;2;0
8680001452453;8699546095131;1;0
8680001697458;8699546370399;15;1
8680001645121;8699546095131;1;0
8680001697427;8699546705795;20;1
8680001697427;8699546705757;5;0
8680001697427;8699546085767;20;1
8680001697458;8699546385492;10;0
8680001697458;8699546099429;5;0
8680001697458;8699546370412;2;0
8680001501724;8699546095131;1;0
8680001501724;8699546755141;10;0
8680001188246;8699546095131;1;0
8680001201648;8699546755141;1;0
8680001257881;8699546755141;2;0
8680001380480;8699546575893;3;0
8680001645121;8699546755714;2;0
8680001223763;8699546095131;1;0
8680001432196;8699546755714;2;0
8680001224128;8699546755141;10;0
8680001697427;8699546385492;50;0
8680001227358;8699546070879;10;0
8680001228652;8699546095131;1;0
8680001228652;8699546355174;10;1
8680001556717;8699546095131;1;0
8680001144174;8699546095131;1;0
8680001270958;8699546755141;1;0
8680001235889;8699546085767;20;1
8680001179183;8699546095131;1;0
8680001176410;8699546485253;1;0
8680001624409;8699546705801;3;0
8680001224135;8699546755141;1;0
8680001148264;8699546485253;1;0
8680001231478;8699546095131;1;0
8680001231478;8699546755141;1;0
8680001247080;8699546755714;2;0
8680001236244;8699546095100;5;0
8680001502882;8699546095100;10;0
8680001681990;8699546095131;1;0
8680001660063;8699546355174;2;0
8680001229000;8699546095131;1;0
8680001242993;8699546095131;1;0
8680001186877;8699546015610;20;1
8680001478767;8699546095131;1;0
8680001347094;8699546015610;10;0
8680001247080;8699546095131;1;0
8680001532315;8699546095131;1;0
8680001180332;8699546755714;2;0
8680001299553;8699546755714;2;0
8680001436934;8699546099429;50;0
8680001181971;8699546095131;1;0
8680001185580;8699546095131;1;0
8680001446445;8699546095131;1;0
8680001218745;8699546755141;1;0
8680001148264;8699546350230;1;0
8680001148264;8699546350223;1;0
8680001517138;8699546755141;1;0
8680001404995;8699546100354;3;0
8680001697380;8699546385492;40;0
8680001697380;8699546705795;40;2
8680001697427;8699546015597;20;1
8680001697427;8699546015610;20;1
8680001249039;8699546095131;1;0
8680001482375;8699546355174;10;1
8680001697458;8699546705795;20;1
8680001697458;8699546705757;20;0
8680001697458;8699546085767;20;1
8680001697458;8699546080274;20;1
8680001385133;8699546575893;10;1
8680001221318;8699546100354;2;0
8680001206179;8699546010011;5;0
8680001446445;8699546755714;2;0
8680001697380;8699546705757;30;0
8680001206131;8699546575893;5;0
8680001207541;8699546085767;10;0
8680001207725;8699546085767;20;1
8680001697458;8699546090426;1;0
8680001202676;8699546705801;5;0
8680001225422;8699546095131;1;0
8680001697380;8699546085767;40;2
8680001212033;8699546755714;2;0
8680001697380;8699546015597;100;5
8680001697380;8699546015610;100;5
8680001224227;8699546755141;1;0
8680001250431;8699546080045;2;0
8680001243310;8699546070879;5;0
8680001207626;8699546755141;2;0
8680001448135;8699546351411;1;0
8680001255160;8699546095131;1;0
8680001255719;8699546755141;10;0
8680001222124;8699546095131;1;0
8680001384433;8699546755714;2;0
8680001173242;8699546095131;1;0
8680001182947;8699546095131;1;0
8680001487370;8699546355174;10;1
8680001231881;8699546755141;5;0
8680001697069;8699546355174;10;1
8680001231157;8699546755141;3;0
8680001463664;8699546095131;1;0
8680001302239;8699546095131;1;0
8680001455508;8699546095131;1;0
8680001128792;8699546090396;2;0
8680001285860;8699546241248;1;0
8680001596805;8699546355174;10;1
8680001245147;8699546095131;1;0
8680001237142;8699546755141;2;0
8680001238286;8699546095131;1;0
8680001427178;8699546095131;1;0
8680001222612;8699546095131;1;0
8680001173952;8699546095131;1;0
8680001565443;8699546755714;2;0
8680001221240;8699546755714;2;0
8680001214327;8699546755714;2;0
8680001558728;8699546755714;2;0
8680001234516;8699546755141;2;0
8680001232260;8699546755714;2;0
8680001223978;8699546755141;2;0
8680001622146;8699546095131;1;0
8680001223589;8699546095131;1;0
8680001565443;8699546095131;1;0
8680001222995;8699546755141;1;0
8680001285990;8699546095131;1;0
8680001174843;8699546705801;2;0
8680001601172;8699546095131;1;0
8680001242993;8699546755714;2;0
8680001520732;8699546095131;1;0
8680001249848;8699546015597;20;1
8680001140886;8699546095100;5;0
8680001453238;8699546095131;1;0
8680001231638;8699546095131;1;0
8680001285839;8699546095131;1;0
8680001285839;8699546020447;1;0
8680001482375;8699546095131;1;0
8680001459421;8699546095131;1;0
8680001644698;8699546095131;1;0
8680001297382;8699546575893;1;0
8680001222704;8699546095131;1;0
8680001225019;8699546100354;1;0
8680001689323;8699546095131;1;0
8680001265633;8699546095131;1;0
8680001227419;8699546755141;2;0
8680001697458;8699546100354;1;0
8680001229543;8699546095131;1;0
8680001439331;8699546755141;2;0
8680001314027;8699546099429;3;0
8680001459605;8699546755141;2;0
8680001145010;8699546355174;1;0
8680001697427;8699546080274;20;1
8680001224005;8699546755141;2;0
8680001648733;8699546080274;20;1
8680001493289;8699546755141;2;0
8680001178179;8699546095100;10;0
8680001178179;8699546095131;1;0
8680001481415;8699546070879;10;0
8680001697458;8699546015597;20;1
8680001697458;8699546015610;20;1
8680001693016;8699546755141;3;0
8680001411528;8699546755141;10;0
8680001289646;8699546095131;1;0
8680001209774;8699546095131;1;0
8680001244492;8699546095131;1;0
8680001333837;8699546095131;1;0
8680001239870;8699546095131;1;0
8680001672806;8699546370429;15;1
8680001687732;8699546095131;1;0
8680001114252;8699546095131;1;0
8680001104284;8699546095131;1;0
8680001200467;8699546755714;2;0
8680001528349;8699546755714;2;0
8680001456109;8699546755714;2;0
8680001263684;8699546705795;20;1
8680001672806;8699546095131;1;0
8680001313839;8699546091959;1;0
8680001696956;8699546095131;1;0
8680001436347;8699546578092;2;0
8680001389162;8699546070879;3;0
8680001279371;8699546095131;1;0
8680001681990;8699546755714;2;0
8680001595853;8699546755714;2;0
8680001298563;8699546095131;1;0
8680001451005;8699546095131;1;0
8680001151295;8699546705795;20;1
8680001489732;8699546755714;2;0
8680001506293;8699546650064;2;0
8680001605439;8699546095131;1;0
8680001144983;8699546755714;2;0
8680001200467;8699546095131;1;0
8680001119974;8699546355174;10;1
8680001286140;8699546705795;5;0
8680001115440;8699546095131;1;0
8680001115440;8699546755714;2;0
8680001401789;8699546755141;5;0
8680001214396;8699546070879;10;0
8680001214396;8699546095131;1;0
8680001214396;8699546755141;5;0
8680001694402;8699546755141;5;0
8680001323333;8699546755714;2;0
8680001138555;8699546095131;1;0
8680001232246;8699546095131;1;0
8680001570515;8699546755141;2;0
8680001290987;8699546755141;3;0
8680001140039;8699546755714;2;0
8680001549320;8699546755141;5;0
8680001130580;8699546070879;10;0
8680001669493;8699546095131;1;0
8680001306695;8699546010011;60;3
8680001479368;8699546755714;2;0
8680001540983;8699546755714;2;0
8680001247653;8699546755714;2;0
8680001447435;8699546755714;2;0
8680001472000;8699546755714;2;0
8680001622214;8699546755714;2;0
8680001382439;8699546095131;1;0
8680001442041;8699546385492;20;0
8680001299553;8699546095131;1;0
8680001451005;8699546755714;2;0
8680001216703;8699546095131;1;0
8680001279012;8699546095131;1;0
8680001279012;8699546080274;10;0
8680001625031;8699546755714;2;0
8680001647255;8699546095131;1;0
8680001189489;8699546095131;1;0
8680001271443;8699546755714;2;0
8680001298648;8699546095131;1;0
8680001278923;8699546095131;1;0
8680001298891;8699546095131;1;0
8680001299102;8699546095131;1;0
8680001167715;8699546755714;2;0
8680001384433;8699546095131;1;0
8680001319831;8699546070879;10;0
8680001405053;8699546755714;2;0
8680001410972;8699546080274;5;0
8680001469086;8699546755714;2;0
8680001524075;8699546095131;1;0
8680001231683;8699546578085;1;0
8680001622764;8699546755714;2;0
8680001243099;8699546095131;1;0
8680001494606;8699546095131;1;0
8680001526079;8699546095131;1;0
8680001618804;8699546099429;40;0
8680001405053;8699546095131;1;0
8680001636549;8699546095131;1;0
8680001595143;8699546095131;1;0
8680001595853;8699546095131;1;0
8680001622764;8699546095131;1;0
8680001628254;8699546095131;1;0
8680001551156;8699546755714;2;0
8680001526079;8699546755714;2;0
8680001466207;8699546095131;1;0
8680001620807;8699546755714;2;0
8680001596539;8699546095131;1;0
8680001436071;8699546099429;5;0
8680001214303;8699546020447;12;1
8680001214884;8699546385492;10;0
8680001657810;8699546080069;2;0
8680001114474;8699546370399;1;0
8680001477784;8699546010011;5;0
8680001672806;8699546010011;1;0
8680001222568;8699546755714;2;0
8680001201570;8699546099429;20;0
8680001199624;8699546070879;1;0
8680001495412;8699546010011;5;0
8680001646845;8699546020478;10;1
8680001694402;8699546575893;2;0
8680001291120;8699546755714;2;0
8680001211739;8699546650057;1;0
8680001211739;8699546705795;20;1
8680001641567;8699546015597;20;1
8680001517879;8699546755714;2;0
8680001358229;8699546755714;2;0
8680001383764;8699546015610;10;0
8680001190263;8699546755714;2;0
8680001304806;8699546485253;1;0
8680001509942;8699546755714;2;0
8680001662906;8699546755714;2;0
8680001191017;8699546755714;2;0
8680001302239;8699546015597;20;1
8680001557929;8699546015610;4;0
8680001262748;8699546755714;2;0
8680001295616;8699546015610;20;1
8680001295616;8699546485260;1;0
8680001295616;8699546485253;1;0
8680001626151;8699546755714;2;0
8680001472765;8699546370429;1;0
8680001472765;8699546370399;1;0
8680001415823;8699546755714;2;0
8680001528349;8699546099429;20;0
8680001291762;8699546755714;2;0
8680001286539;8699546100354;1;0
8680001286584;8699546355174;10;1
8680001237807;8699546755714;2;0
8680001517039;8699546755714;2;0
8680001286584;8699546755714;2;0
8680001138753;8699546755141;3;0
8680001208234;8699546575893;20;3
8680001235582;8699546350209;10;1
8680001232246;8699546755714;2;0
8680001199549;8699546015597;20;1
8680001366798;8699546358632;15;1
8680001396245;8699546755714;2;0
8680001225422;8699546080274;5;0
8680001412518;8699546080274;3;0
8680001198580;8699546099429;10;0
8680001198580;8699546095100;10;0
8680001419746;8699546755714;2;0
8680001168644;8699546578078;2;0
8680001428502;8699546015610;20;1
8680001428502;8699546010011;10;0
8680001428502;8699546010028;10;0
8680001125951;8699546090396;1;0
8680001291762;8699546091959;2;0
8680001159635;8699546755714;2;0
8680001232871;8699546755714;2;0
8680001415823;8699546355174;10;1
8680001291632;8699546755714;2;0
8680001174843;8699546755141;5;0
8680001275144;8699546010011;10;0
8680001172665;8699546755714;1;0
8680001176496;8699546578085;3;0
8680001370245;8699546015597;20;1
8680001207442;8699546098248;2;0
8680001498703;8699546755714;2;0
8680001200979;8699546385492;20;0
8680001427178;8699546755714;2;0
8680001239924;8699546755714;2;0
8680001239597;8699546755714;2;0
8680001177530;8699546020447;12;1
8680001260270;8699546350230;3;0
8680001188710;8699546099429;2;0
8680001211005;8699546099429;5;0
8680001216987;8699546080274;5;0
8680001263684;8699546010028;10;0
8680001620807;8699546020447;12;1
8680001444892;8699546015610;20;1
8680001444892;8699546095131;1;0
8680001238286;8699546650057;2;0
8680001238286;8699546340057;2;0
8680001235582;8699546485260;1;0
8680001235582;8699546485246;2;0
8680001229543;8699546755714;2;0
8680001661336;8699546358632;2;0
8680001182947;8699546755714;2;0
8680001681426;8699546755714;2;0
8680001237562;8699546080274;5;0
8680001382965;8699546755714;2;0
8680001447367;8699546755714;2;0
8680001228355;8699546015597;20;1
8680001222087;8699546099429;10;0
8680001250301;8699546080274;20;1
8680001239849;8699546755714;2;0
8680001481071;8699546650057;1;0
8680001285839;8699546098248;9;0
8680001146895;8699546755714;2;0
8680001221424;8699546010028;10;0
8680001696994;8699546085767;20;1
8680001696994;8699546705795;20;1
8680001656813;8699546015634;5;0
8680001696994;8699546099429;10;0
8680001183180;8699546010028;5;0
8680001554416;8699546098248;2;0
8680001218479;8699546755141;10;0
8680001117628;8699546370580;15;1
8680001117628;8699546015597;20;1
8680001269198;8699546020386;1;0
8680001696994;8699546010011;10;0
8680001696031;8699546020478;1;0
8680001696031;8699546010011;10;0
8680001696031;8699546010028;10;0
8680001651894;8699546098248;1;0
8680001637164;8699546755714;2;0
8680001101177;8699546080274;2;0
8680001528349;8699546095100;20;0
8680001214969;8699546755714;2;0
8680001337309;8699546485260;1;0
8680001605439;8699546080274;2;0
8680001522163;8699546350209;2;0
8680001634828;8699546080274;5;0
8680001564088;8699546015597;5;0
8680001696994;8699546100354;5;0
8680001285839;8699546350230;10;1
8680001490868;8699546350223;2;0
8680001490868;8699546091959;2;0
8680001656813;8699546370429;5;0
8680001681990;8699546015610;30;1
8680001117628;8699546578085;14;2
8680001561742;8699546350209;2;0
8680001340453;8699546385492;20;0
8680001696994;8699546350940;3;0
8680001375349;8699546755714;2;0
8680001285839;8699546350223;10;1
8680001207435;8699546010011;10;0
8680001558551;8699546241248;1;0
8680001296552;8699546575893;2;0
8680001389162;8699546090396;3;0
8680001211739;8699546015597;20;1
8680001211739;8699546085767;20;1
8680001211739;8699546080274;20;1
8680001211739;8699546020386;7;1
8680001190263;8699546091959;1;0
8680001190263;8699546090396;1;0
8680001227457;8699546385492;10;0
8680001291083;8699546355174;10;1
8680001436934;8699546575893;10;1
8680001223756;8699546358830;10;1
8680001223756;8699546358632;15;1
8680001189816;8699546755714;2;0
8680001209989;8699546755714;2;0
8680001291083;8699546755714;2;0
8680001185580;8699546385492;5;0
8680001291762;8699546355174;10;1
8680001162260;8699546358830;2;0
8680001162260;8699546610037;1;0
8680001162260;8699546755714;2;0
8680001166343;8699546095100;3;0
8680001203116;8699546370580;2;0
8680001477784;8699546385492;5;0
8680001225064;8699546350223;1;0
8680001225064;8699546350230;1;0
8680001161850;8699546080274;20;1
8680001552399;8699546705757;2;0
8680001128792;8699546085767;3;0
8680001317189;8699546020447;2;0
8680001317189;8699546085767;5;0
8680001523986;8699546099429;30;0
8680001235889;8699546010011;5;0
8680001253159;8699546385492;10;0
8680001672936;8699546085767;3;0
8680001215089;8699546755714;2;0
8680001212644;8699546755714;2;0
8680001597420;8699546755714;2;0
8680001129744;8699546015597;2;0
8680001689330;8699546080274;20;1
8680001178179;8699546755714;2;0
8680001120857;8699546370580;1;0
8680001404971;8699546755141;2;0
8680001389162;8699546085767;20;1
8680001227921;8699546358700;1;0
8680001626991;8699546010011;10;0
8680001288007;8699546755714;2;0
8680001146079;8699546705795;20;1
8680001188246;8699546385492;10;0
8680001444939;8699546020447;12;1
8680001323333;8699546091959;1;0
8680001421077;8699546755141;2;0
8680001266425;8699546755141;2;0
8680001116256;8699546755714;2;0
8680001207244;8699546755714;2;0
8680001498703;8699546099429;10;0
8680001538003;8699546020447;12;1
8680001375349;8699546705757;2;0
8680001273966;8699546099429;10;0
8680001225422;8699546010011;10;0
8680001225422;8699546010028;10;0
8680001213214;8699546085767;20;1
8680001298266;8699546010011;10;0
8680001248285;8699546015597;10;0
8680001415823;8699546755141;5;0
8680001225064;8699546015597;20;1
8680001460847;8699546575893;10;1
8680001235452;8699546578085;7;1
8680001604494;8699546099429;50;0
8680001223787;8699546385492;3;0
8680001250325;8699546080274;3;0
8680001203567;8699546575893;3;0
8680001528240;8699546090426;1;0
8680001105496;8699546755714;2;0
8680001211739;8699546385492;10;0
8680001134793;8699546010011;10;0
8680001222681;8699546755714;2;0
8680001297382;8699546355174;10;1
8680001379217;8699546015610;20;1
8680001674602;8699546755714;2;0
8680001250141;8699546755714;2;0
8680001224777;8699546755714;2;0
8680001375356;8699546755714;2;0
8680001170227;8699546196234;2;0
8680001387052;8699546755714;2;0
8680001244652;8699546020447;3;0
8680001244652;8699546020393;2;0
8680001276134;8699546575893;10;1
8680001277568;8699546755714;2;0
8680001120765;8699546385492;1;0
8680001116072;8699546020478;1;0
8680001370474;8699546755714;2;0
8680001196630;8699546755714;2;0
8680001520732;8699546755141;10;0
8680001297382;8699546755714;2;0
8680001203888;8699546350223;2;0
8680001211395;8699546705801;40;2
8680001358496;8699546010028;5;0
8680001554416;8699546755714;2;0
8680001532315;8699546385492;2;0
8680001476213;8699546351411;1;0
8680001664092;8699546385492;5;0
8680001651894;8699546015597;10;0
8680001631780;8699546099429;6;0
8680001624409;8699546755141;10;0
8680001298891;8699546010011;20;0
8680001175130;8699546099429;10;0
8680001185450;8699546385492;3;0
8680001155880;8699546015634;2;0
8680001228089;8699546015634;1;0
8680001228089;8699546095100;5;0
8680001548910;8699546755714;2;0
8680001243310;8699546015597;20;1
8680001243310;8699546010011;10;0
8680001298204;8699546355174;5;0
8680001298204;8699546010028;10;0
8680001664429;8699546575893;20;3
8680001345670;8699546755714;2;0
8680001235582;8699546358700;1;0
8680001357512;8699546755714;2;0
8680001286539;8699546015610;20;1
8680001302239;8699546755714;2;0
8680001222070;8699546015610;5;0
8680001228355;8699546099429;10;0
8680001303557;8699546015597;20;1
8680001269198;8699546385492;30;0
8680001150977;8699546015597;40;2
8680001463534;8699546241248;1;0
8680001177790;8699546705795;2;0
8680001626892;8699546015597;20;1
8680001391332;8699546755714;2;0
8680001237180;8699546355174;10;1
8680001237180;8699546755141;10;0
8680001117208;8699546020447;12;1
8680001221639;8699546755714;2;0
8680001541249;8699546755714;2;0
8680001420490;8699546755714;2;0
8680001102877;8699546080274;5;0
8680001287949;8699546755714;2;0
8680001636624;8699546755714;2;0
8680001117208;8699546015597;20;1
8680001151295;8699546015597;40;2
8680001254040;8699546099429;10;0
8680001696994;8699546091959;10;0
8680001212316;8699546020447;3;0
8680001181599;8699546755141;10;0
8680001285044;8699546020447;3;0
8680001667239;8699546755714;2;0
8680001495412;8699546098248;2;0
8680001223756;8699546370429;15;1
8680001436071;8699546350209;1;0
8680001633197;8699546755714;2;0
8680001182565;8699546385492;20;0
8680001222933;8699546090426;1;0
8680001313839;8699546578108;7;1
8680001371693;8699546080274;20;1
8680001494231;8699546755714;2;0
8680001264926;8699546755714;2;0
8680001659302;8699546099429;5;0
8680001264070;8699546099429;30;0
8680001319831;8699546350230;1;0
8680001621187;8699546020478;10;1
8680001279050;8699546085767;5;0
8680001221943;8699546015610;20;1
8680001323166;8699546010011;10;0
8680001323166;8699546010028;10;0
8680001382460;8699546755714;2;0
8680001228850;8699546370399;5;0
8680001306701;8699546010011;10;0
8680001687732;8699546095100;4;0
8680001519743;8699546755714;2;0
8680001440368;8699546755714;2;0
8680001207183;8699546755714;2;0
8680001561841;8699546385492;5;0
8680001461981;8699546090426;2;0
8680001494231;8699546575893;2;0
8680001200634;8699546578085;1;0
8680001200634;8699546578078;1;0
8680001223022;8699546755714;1;0
8680001454440;8699546080045;1;0
8680001454440;8699546385492;20;0
8680001442621;8699546080274;40;2
8680001114641;8699546755714;2;0
8680001214181;8699546358823;2;0
8680001374410;8699546575893;2;0
8680001573554;8699546755714;2;0
8680001306701;8699546090396;1;0
8680001207688;8699546351411;3;0
8680001408207;8699546080274;4;0
8680001314645;8699546578085;7;1
8680001312498;8699546090396;2;0
8680001218479;8699546015610;10;0
8680001249848;8699546578078;2;0
8680001618767;8699546755714;2;0
8680001227419;8699546755714;2;0
8680001202836;8699546080274;5;0
8680001374410;8699546355174;2;0
8680001431168;8699546080274;20;1
8680001408207;8699546010011;5;0
8680001408207;8699546010028;5;0
8680001661381;8699546755714;2;0
8680001522262;8699546015634;1;0
8680001183227;8699546099429;5;0
8680001183227;8699546705795;3;0
8680001136711;8699546650057;2;0
8680001474615;8699546755141;2;0
8680001401406;8699546015597;10;0
8680001224524;8699546755714;2;0
8680001546329;8699546098248;20;1
8680001529834;8699546080274;20;1
8680001206261;8699546015597;10;0
8680001547067;8699546705795;20;1
8680001186198;8699546755714;2;0
8680001529834;8699546085767;20;1
8680001305384;8699546080045;8;0
8680001305384;8699546099429;10;0
8680001305384;8699546015610;5;0
8680001305384;8699546015597;10;0
8680001442997;8699546755714;2;0
8680001154142;8699546755714;2;0
8680001237562;8699546010011;10;0
8680001237920;8699546385492;10;0
8680001564064;8699546755714;2;0
8680001564064;8699546355174;10;1
8680001218004;8699546385492;2;0
8680001383252;8699546355174;2;0
8680001285426;8699546755714;2;0
8680001221318;8699546091959;1;0
8680001436736;8699546385492;5;0
8680001328468;8699546010011;5;0
8680001316403;8699546099429;10;0
8680001382583;8699546015597;20;1
8680001336425;8699546091959;2;0
8680001336425;8699546010028;10;0
8680001282302;8699546015597;5;0
8680001170227;8699546010028;10;0
8680001313532;8699546015597;3;0
8680001619641;8699546091959;8;0
8680001103744;8699546085767;5;0
8680001532148;8699546575893;10;1
8680001628254;8699546385492;20;0
8680001628254;8699546010011;10;0
8680001523108;8699546010028;10;0
8680001204861;8699546705795;20;1
8680001408122;8699546080274;2;0
8680001178155;8699546010011;5;0
8680001451173;8699546578085;1;0
8680001451173;8699546099429;20;0
8680001382439;8699546385492;50;0
8680001255498;8699546091959;2;0
8680001374274;8699546020478;2;0
8680001501533;8699546370429;1;0
8680001302727;8699546080274;2;0
8680001302727;8699546085767;3;0
8680001605316;8699546755714;2;0
8680001621187;8699546755141;10;0
8680001313020;8699546350230;2;0
8680001229369;8699546650064;7;1
8680001323333;8699546015597;3;0
8680001432196;8699546650057;3;0
8680001229369;8699546091959;1;0
8680001229369;8699546755141;10;0
8680001229369;8699546485260;1;0
8680001229369;8699546485277;1;0
8680001666768;8699546020447;3;0
8680001423552;8699546575893;3;0
8680001175147;8699546010028;10;0
8680001474059;8699546755714;2;0
8680001228652;8699546080274;20;1
8680001185580;8699546575893;2;0
8680001114641;8699546010011;20;0
8680001401338;8699546755714;2;0
8680001571314;8699546080274;20;1
8680001442621;8699546755714;2;0
8680001425426;8699546015597;20;1
8680001369324;8699546650064;7;1
8680001461981;8699546080274;4;0
8680001115587;8699546098248;5;0
8680001631421;8699546358830;1;0
8680001111756;8699546094134;1;0
8680001111756;8699546370580;2;0
8680001126569;8699546020393;7;1
8680001202836;8699546355174;10;1
8680001202836;8699546755141;2;0
8680001416493;8699546755714;2;0
8680001267361;8699546385492;2;0
8680001311972;8699546755714;2;0
8680001237562;8699546080274;5;0
8680001368204;8699546755714;2;0
8680001559688;8699546755714;2;0
8680001689330;8699546015597;40;2
8680001111954;8699546385492;10;0
8680001634828;8699546350940;2;0
8680001165896;8699546015597;20;1
8680001274789;8699546015610;3;0
