TİCARİ BM;BÖLGE;ÜTE;DEPO GRUBU;DEPO ŞUBESİ;GLN;ECZANE ADI;İLÇE;İL;BARKOD;ÜRÜN ADI;ADET;MF
İsa Camgöz;ECZANE IST AND 1;DİLARA BAĞCIOĞLU;AH MARMARA;PENDİK;8680001598809;Mungan;Kadıköy;İstanbul;8699546650064;Aspinatura Lemon-Mint SPRA PUB 20ml TR;40;10
İsa Camgöz;ECZANE IST AND 1;DİLARA BAĞCIOĞLU;AH MARMARA;PENDİK;8680001598809;Mungan;Kadıköy;İstanbul;8699546650057;Aspinatura Apricot Lemon SPRA PUB20ml TR;40;10
İsa Camgöz;ECZANE IST AND 1;DİLARA BAĞCIOĞLU;AH MARMARA;PENDİK;8680001296552;Tanyer;Kadıköy;İstanbul;8699546358830;Bepanthol Derma Nemlendirici & Besleyici Günlük Yüz Bakım Kremi ;2;0
İsa Camgöz;ECZANE IST AND 1;DİLARA BAĞCIOĞLU;AH MARMARA;PENDİK;8680001520725;Çankaya;Kadıköy;İstanbul;8699546020447;Redoxon 3'lü Etki 15 Efervesan Tablet;240;30
İsa Camgöz;ECZANE IST AND 1;DİLARA BAĞCIOĞLU;AH MARMARA;PENDİK;8680001520725;Çankaya;Kadıköy;İstanbul;8699546020454;Redoxon 3'lü Etki 30 Efervesan Tablet;240;30
İsa Camgöz;ECZANE IST AND 1;DİLARA BAĞCIOĞLU;AH MARMARA;PENDİK;8680001520725;Çankaya;Kadıköy;İstanbul;8699546358700;Bepanthol SensiDaily 400ml Vücut Kremi (Pompalı);10;1
